                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3942,                0.34059,                      1,                 1.3727,             0.00023777,             0.00023777,             0.00023777
                      2,                 1.2901,                0.39437,                      1,                 1.3257,             0.00038156,             0.00038156,             0.00038156
