                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4655,                 1.7175,                 1.2773,                0.62248,                0.63405,                0.65949,                0.45866,                 1.1004,                 1.4039,                 1.0705,             0.00054211,             0.00054211,             0.00054211
